,node,type
36124,http://www.wikidata.org/entity/statement/Q63883179-99880B54-7B22-4317-BBA2-0D4FE2BCF6A7,wikidata entity
36125,Dvizhon,not wikidata
36126,/g/11fk4qz9jy,not wikidata
36127,انتونى راسيل,not wikidata
36128,http://www.wikidata.org/entity/statement/Q63883179-69165722-49e1-88b2-f652-92eff114083d,wikidata entity
36129,http://data.bibliotheken.nl/id/thes/p301234485,not wikidata
36130,http://www.wikidata.org/entity/statement/Q61942756-917b2dd9-4314-cfd5-9913-3157277fc025,wikidata entity
36131,http://www.wikidata.org/entity/statement/Q61942756-32B13FFD-10CA-48F8-9C10-F689E35FEDD3,wikidata entity
36132,http://www.wikidata.org/entity/statement/Q61942756-367ad096-4b37-f382-5f39-c37c017a3434,wikidata entity
36133,http://www.wikidata.org/entity/statement/Q61942756-94B22B2B-8A58-4E41-B2FD-4F48510C512E,wikidata entity
36134,http://www.wikidata.org/entity/statement/Q61942756-3fcbf5d6-4378-1ca2-a8e1-1e8e237aa2d4,wikidata entity
36135,http://www.wikidata.org/entity/statement/Q61942756-3ea7b9e1-475e-d9af-83a2-177ff6c906d4,wikidata entity
36136,http://www.wikidata.org/entity/statement/Q61942756-0334c85c-4406-9a3d-05ee-cab30c8b9d7e,wikidata entity
36137,http://www.wikidata.org/entity/statement/Q61942756-965F5023-92EA-4B2E-B3FC-8B792189986D,wikidata entity
36138,https://livedata.bibsys.no/authority/7053777,not wikidata
36139,http://www.wikidata.org/entity/statement/Q61942756-44109f2f-452e-0ec5-4d76-90c4e187f9d5,wikidata entity
36140,http://www.wikidata.org/entity/statement/Q61942756-27b2bd26-4b53-4f1b-9177-20e5e86b2906,wikidata entity
36141,http://www.wikidata.org/entity/statement/Q61942756-4bd8c80c-4520-d32f-aec2-5d75565ad062,wikidata entity
36142,http://www.wikidata.org/entity/statement/Q61942756-f8f4bbbf-42a8-9719-ce73-50fba6a6159b,wikidata entity
36143,http://www.wikidata.org/entity/statement/Q61942756-678504cf-4c76-8028-380d-c6d8903b520e,wikidata entity
36144,http://www.wikidata.org/entity/statement/Q61942756-b2becaf3-4d79-de49-b4ad-2d7deb6b767d,wikidata entity
36145,http://www.wikidata.org/entity/statement/Q61942756-34020b8d-492e-bf93-ab93-1fde94987214,wikidata entity
36146,http://www.wikidata.org/entity/statement/Q61942756-E3803E46-B747-448A-85CA-649951FB9033,wikidata entity
36147,http://www.wikidata.org/entity/statement/Q61942756-031f11de-4624-bc6a-0c93-cd00197526ac,wikidata entity
36148,http://www.wikidata.org/entity/statement/Q61942756-054ed494-4d10-9c11-eed1-eebd84e913cc,wikidata entity
36149,http://www.wikidata.org/entity/statement/Q61942756-840bd7d7-4acb-ef27-9c45-4571e78cd942,wikidata entity
36150,http://www.wikidata.org/entity/statement/Q61942756-946ED7FA-5C7F-4D21-8C7F-6F6F04A53A58,wikidata entity
36151,http://www.wikidata.org/entity/statement/Q61942756-21952AA8-D49F-43EA-9DA1-CF2F9EB1F1E8,wikidata entity
36152,http://www.wikidata.org/entity/statement/Q61942756-9bfe08ed-e589-42a6-be58-9788863830ae,wikidata entity
36153,http://www.wikidata.org/entity/statement/Q61942756-e0f2e3de-76d9-472a-a06c-ce4a786d0b57,wikidata entity
36154,ব্রিটিশ ঔপন্যাসিক,not wikidata
36155,British novelist,not wikidata
36156,Suurbritannia romaanikirjanik,not wikidata
36157,scrittrice britannica,not wikidata
36158,novelista británica,not wikidata
36159,روائيه من المملكه المتحده,not wikidata
36160,روائية بريطانية,not wikidata
36161,novel·lista britànica,not wikidata
36162,romancière britannique,not wikidata
36163,romancieră britanică,not wikidata
36164,noveliste britanike,not wikidata
36165,Brits romanschrijfster,not wikidata
36166,eleberrigile britainiarra,not wikidata
36167,romancista británica,not wikidata
36168,מחברת רומנים בריטית,not wikidata
36169,British novelist and academic,not wikidata
36170,1964-02-16T00:00:00Z,not wikidata
36171,167632957,not wikidata
36172,http://www.wikidata.org/entity/statement/Q63243005-d2dee392-4b72-4566-1823-c3fbc22190e7,wikidata entity
36173,http://www.wikidata.org/entity/statement/Q63243005-fb5440c9-4185-eecb-cc8a-44ade8099265,wikidata entity
36174,http://www.wikidata.org/entity/statement/Q63243005-7d7749d5-4a56-a0a4-9903-0f747c439482,wikidata entity
36175,http://www.wikidata.org/entity/statement/Q63243005-94e22e9a-48e2-1c72-3bb9-237a8ef576f8,wikidata entity
36176,http://www.wikidata.org/entity/statement/Q63243005-e327d89e-4c71-5efe-a88b-dc738addee5d,wikidata entity
36177,http://www.wikidata.org/entity/statement/Q63243005-529000ca-49ad-3019-36d6-339668d868a7,wikidata entity
36178,http://www.wikidata.org/entity/statement/Q63243005-b4d9ae6d-457a-02ad-30fe-f645cb4996ea,wikidata entity
36179,http://www.wikidata.org/entity/statement/Q63243005-fe903e00-4cb3-6d96-f039-80f09631fbfe,wikidata entity
36180,http://www.wikidata.org/entity/statement/Q63243005-089230a3-b48b-4130-a114-420f93fb4f8b,wikidata entity
36181,http://www.wikidata.org/entity/statement/Q63243005-03df0e9a-4e7c-fae6-f03a-6879a7956252,wikidata entity
36182,http://www.wikidata.org/entity/statement/Q63243005-a017e91a-4bda-472e-47a1-497a95055479,wikidata entity
36183,http://www.wikidata.org/entity/statement/Q63243005-d5849565-41d3-6e58-69d3-e7f95392d97b,wikidata entity
36184,http://www.wikidata.org/entity/statement/Q63243005-6a510e34-443c-09db-9d1c-ad94a9d50a0e,wikidata entity
36185,https://d-nb.info/gnd/173644821,not wikidata
36186,https://id.loc.gov/authorities/names/nb91282456,not wikidata
36187,0000 0001 2392 0668,not wikidata
36188,173644821,not wikidata
36189,217552137,not wikidata
36190,nb91282456,not wikidata
36191,فيونا شو,not wikidata
36192,Fiona Shaw,not wikidata
36193,http://www.wikidata.org/entity/statement/Q61942756-B3B0FA6C-FB91-44C8-A9BE-72C3A95451D0,wikidata entity
36194,http://www.wikidata.org/entity/statement/Q61942756-ab10c1b5-310a-43d2-9a77-cb1d6cb6b6ff,wikidata entity
36195,2022-09-06T23:40:03Z,not wikidata
36196,1722700522,not wikidata
36197,http://www.wikidata.org/entity/Q823917,wikidata entity
36198,http://www.wikidata.org/entity/Q967165,wikidata entity
36199,http://viaf.org/viaf/217552137,not wikidata
36200,http://www.wikidata.org/entity/statement/Q83677006-bda8cba0-413a-61d3-430b-dee758067cdb,wikidata entity
36201,http://www.wikidata.org/entity/statement/Q83677006-7e5f74c7-8c81-4317-9dff-f62bdcd53ce3,wikidata entity
36202,http://www.wikidata.org/entity/statement/Q83677006-83c58737-46c9-6394-b818-3191a2aaf09f,wikidata entity
36203,http://www.wikidata.org/entity/statement/Q83677006-b1659ba3-4e55-1bc4-5e63-5c9c599bc1dd,wikidata entity
36204,http://www.wikidata.org/entity/statement/Q83677006-c6a23959-4afd-9849-6fcb-2d196cce2c21,wikidata entity
36205,http://www.wikidata.org/entity/statement/Q83677006-3BE7CFD2-B2DD-4377-A911-76064F405156,wikidata entity
36206,nm7584667,not wikidata
36207,http://www.wikidata.org/entity/statement/Q83677006-e0ac4328-46d8-f330-69b5-b3c71f0a32da,wikidata entity
36208,http://www.wikidata.org/entity/statement/Q83677006-918bc7bf-4b05-f747-ddef-cd74b02ef574,wikidata entity
36209,2022-12-21T02:03:00Z,not wikidata
36210,http://g.co/kg/g/11fs08lgth,not wikidata
36211,http://www.wikidata.org/entity/statement/Q83796400-d0f06419-47d3-a824-cfe1-9697f97b48d4,wikidata entity
36212,http://www.wikidata.org/entity/statement/Q83796400-d38c6451-4a19-84fd-48a6-7aab27dff8f2,wikidata entity
36213,http://www.wikidata.org/entity/statement/Q83796400-8a4c3895-48f3-c6c5-e841-384581d8ef8a,wikidata entity
36214,http://www.wikidata.org/entity/statement/Q83796400-c83f2f57-45da-f0b5-f51a-1012afc296bb,wikidata entity
36215,http://www.wikidata.org/entity/statement/Q83796400-057D53B5-776A-47F4-B498-65523E874EF2,wikidata entity
36216,mounirbaatour,not wikidata
36217,Mounir-Baatourمنير-بعطور-640997739645935,not wikidata
36218,/g/11fs08lgth,not wikidata
36219,http://www.wikidata.org/entity/statement/Q83796400-833418d2-482b-35cb-943b-ab5a043e08d4,wikidata entity
36220,http://www.wikidata.org/entity/statement/Q83796400-77922c2c-85b8-4deb-a005-88af2b12d83f,wikidata entity
36221,http://www.wikidata.org/entity/statement/Q83796400-a34ec81d-2e43-4594-99dd-f60349431185,wikidata entity
36222,http://www.wikidata.org/entity/statement/Q83796400-4794315e-46e0-0cf2-05a4-1227457089f1,wikidata entity
36223,http://www.wikidata.org/entity/statement/Q83796400-23e0dfa3-4a9d-fbae-12f5-0c5a7226cc1a,wikidata entity
36224,http://www.wikidata.org/entity/statement/Q83796400-53977906-4836-6ce9-0a4d-1a90badeb520,wikidata entity
36225,http://www.wikidata.org/entity/statement/Q83796400-fac647de-411a-d43b-d49a-84b1390b92b7,wikidata entity
36226,http://www.wikidata.org/entity/statement/Q83796400-65053771-4d8c-94a6-1fc3-47ee8534e9b7,wikidata entity
36227,http://www.wikidata.org/entity/statement/Q83796400-400e61f8-4690-0a50-bab8-48246acbffc5,wikidata entity
36228,http://www.wikidata.org/entity/statement/Q83796400-4dd9145d-45cc-86b1-c70d-a5148b405aa9,wikidata entity
36229,http://www.wikidata.org/entity/statement/Q83796400-b6b635a6-411c-9948-c9e1-a34297037796,wikidata entity
36230,tunesischer LGBT-Aktivist,not wikidata
36231,Mounir Baatour,not wikidata
36232,Tunisian LGBTIQ+ rights activist,not wikidata
36233,Mounir Baâtour,not wikidata
36234,activista LGBTI tunecino,not wikidata
36235,Munir Baatur,not wikidata
36236,militant tunisien pour les droits LGBT,not wikidata
36237,lhbt-rechtenactivist uit Tunesië,not wikidata
36238,ਮੌਨੀਰ ਬਾਤੌਰ,not wikidata
36239,منیر باطور,not wikidata
36240,Münir Batur,not wikidata
36241,1793474726,not wikidata
36242,http://www.wikidata.org/entity/Q4398705,wikidata entity
36243,http://www.wikidata.org/entity/Q83677337,wikidata entity
36244,http://www.wikidata.org/entity/Q83676585,wikidata entity
36245,http://www.wikidata.org/entity/Q20381546,wikidata entity
36246,http://www.wikidata.org/entity/Q23308603,wikidata entity
36247,http://www.wikidata.org/entity/Q25452412,wikidata entity
36248,سياسي تونسي و محامي,not wikidata
36249,منير بعتور,not wikidata
36250,http://www.wikidata.org/entity/statement/Q83677006-c2433612-cc93-44f5-a43d-d3b239fe77f5,wikidata entity
36251,ostin-rouds,not wikidata
36252,מוניר באטור,not wikidata
36253,Japans striptekenaar,not wikidata
36254,historietista xaponés,not wikidata
36255,Kaz,not wikidata
36256,auteur de bd,not wikidata
36257,1613,not wikidata
36258,http://www.wikidata.org/entity/Q948,wikidata entity
36259,KAZ,not wikidata
36260,http://www.wikidata.org/entity/statement/Q86919408-ae27a4ee-4130-7dc4-77ae-3a0fa7fcee15,wikidata entity
36261,http://www.wikidata.org/entity/statement/Q86919408-1512e237-44dd-0cd2-be1b-259186667b26,wikidata entity
36262,http://www.wikidata.org/entity/statement/Q86919408-e764afed-46be-b598-1aa0-b08920832f47,wikidata entity
36263,http://www.wikidata.org/entity/statement/Q86919408-a5af3806-4285-bfd0-0dec-438c1180ab3c,wikidata entity
36264,http://www.wikidata.org/entity/statement/Q86919408-51732dc0-4cd1-fa71-d6fc-3b419c06f26e,wikidata entity
36265,Kazuhide Ichikawa,not wikidata
36266,市川和秀,not wikidata
36267,2022-10-11T14:24:02Z,not wikidata
36268,1748265025,not wikidata
36269,http://www.wikidata.org/entity/Q16870954,wikidata entity
36270,http://www.wikidata.org/entity/Q189125,wikidata entity
36271,http://www.wikidata.org/entity/Q209338,wikidata entity
36272,http://www.wikidata.org/entity/Q339014,wikidata entity
36273,http://www.wikidata.org/entity/Q490434,wikidata entity
36274,http://www.wikidata.org/entity/Q3307589,wikidata entity
36275,http://www.wikidata.org/entity/Q15635788,wikidata entity
36276,http://www.wikidata.org/entity/Q73308406,wikidata entity
36277,http://www.wikidata.org/entity/statement/Q48688208-0c90be9e-c925-4faf-bb00-5280bfee14c1,wikidata entity
36278,http://www.wikidata.org/entity/statement/Q48688208-e4ef6cb7-bd04-4e10-b9c6-865d6d6a2301,wikidata entity
36279,772969669467421,not wikidata
36280,http://www.wikidata.org/entity/statement/Q48688208-F02D8C28-4FE4-4B19-B551-176B38EBD37D,wikidata entity
36281,http://www.wikidata.org/entity/statement/Q48688208-5cb43d3d-103b-48ac-a1a6-cb82ef619915,wikidata entity
36282,http://www.wikidata.org/entity/statement/Q48688208-744f4d81-4687-7de0-3304-363c4756a5fb,wikidata entity
36283,American murder victim,not wikidata
36284,Larry King,not wikidata
36285,http://www.wikidata.org/entity/statement/Q51724798-10a1139a-49d5-9d54-0188-8784cbd83463,wikidata entity
36286,http://www.wikidata.org/entity/statement/Q51724798-714266d7-73ee-4d79-9fc7-6a7125e47e5b,wikidata entity
36287,http://www.wikidata.org/entity/statement/Q51724798-950e1bfc-47c6-ef80-5c09-b3efe6f41fdb,wikidata entity
36288,http://www.wikidata.org/entity/statement/Q51724798-e5f3bda9-4399-b97c-f594-2bc0dd4377e3,wikidata entity
36289,http://www.wikidata.org/entity/statement/Q51724798-945315ee-4284-0d63-efe6-2a030ceb2f32,wikidata entity
36290,http://www.wikidata.org/entity/statement/Q51724798-c191b1a5-415b-0c55-40fb-6c822c00052a,wikidata entity
36291,lccn-no2016091110,not wikidata
36292,http://www.wikidata.org/entity/statement/Q51724798-b901224c-42e4-7674-26a5-2f9c04e87ac3,wikidata entity
36293,http://www.wikidata.org/entity/statement/Q51724798-265dce0b-4c7d-5b29-e535-568aa92d7bca,wikidata entity
36294,http://www.wikidata.org/entity/statement/Q51724798-2d9a86cf-4416-2b86-0c32-29dcfdeb19e1,wikidata entity
36295,http://www.wikidata.org/entity/statement/Q51724798-f7695dae-4232-d0ec-820b-00b98fdf65f1,wikidata entity
36296,http://www.wikidata.org/entity/statement/Q51724798-5ee4ef0e-446e-32e7-7b06-fd5f61bda7c2,wikidata entity
36297,http://www.wikidata.org/entity/statement/Q51724798-5c891471-4dd6-1218-95e7-cf073881ceab,wikidata entity
36298,http://www.wikidata.org/entity/statement/Q51724798-12cf07f0-4c7b-16f0-e6b1-1806b2502a11,wikidata entity
36299,http://www.wikidata.org/entity/statement/Q51724798-3311331d-4ddc-e77b-927b-c97f7f65ab96,wikidata entity
36300,http://www.wikidata.org/entity/statement/Q51724798-9896A9DB-4801-4D2A-B4D3-78729B52C524,wikidata entity
36301,http://www.wikidata.org/entity/statement/Q51724798-C871C31F-09C5-412D-873F-6313450FFCD7,wikidata entity
36302,https://id.loc.gov/authorities/names/no2016091110,not wikidata
36303,176147118315826342323,not wikidata
36304,no2016091110,not wikidata
36305,"Lawrence Fobes ""Larry"" King",not wikidata
36306,Lawrence Fobes King,not wikidata
36307,Lawrence King,not wikidata
36308,لاري كينغ,not wikidata
36309,ল্যারি কিং,not wikidata
36310,1993-01-13T00:00:00Z,not wikidata
36311,http://viaf.org/viaf/176147118315826342323,not wikidata
36312,2008-02-13T00:00:00Z,not wikidata
36313,2008-02-18T00:00:00Z,not wikidata
36314,407095,not wikidata
36315,406343,not wikidata
36316,http://musicbrainz.org/artist/ccbe0f46-4b23-484f-85e5-98bd81606f95,not wikidata
36317,http://www.wikidata.org/entity/statement/Q48688208-B9CE5204-52A7-4296-864D-BC59558811E2,wikidata entity
36318,http://www.wikidata.org/entity/statement/Q48688208-5CD445CA-780E-4516-97BC-84DB2A814A31,wikidata entity
36319,http://g.co/kg/g/11f404lk33,not wikidata
36320,http://www.wikidata.org/entity/statement/Q48688208-9863cb3e-477a-ece0-d00f-688c23567c7b,wikidata entity
36321,http://www.wikidata.org/entity/statement/Q48688208-53C581B1-94CE-42EC-A7F0-81969CD79823,wikidata entity
36322,http://www.wikidata.org/entity/statement/Q48688208-59D89056-AA18-4853-8FF6-EFAE97CE9216,wikidata entity
36323,http://www.wikidata.org/entity/statement/Q48688208-02dc6460-4a31-a6e3-bd18-f4b3398737b4,wikidata entity
36324,http://www.wikidata.org/entity/statement/Q48688208-e061d118-405a-7fcc-8557-c002b8b5739e,wikidata entity
36325,http://www.wikidata.org/entity/statement/Q48688208-5db539bf-4c4a-a46c-10c9-585fd9cb486a,wikidata entity
36326,http://www.wikidata.org/entity/statement/Q48688208-86334361-4b4e-b9fc-39e9-4359cde379e8,wikidata entity
36327,http://www.wikidata.org/entity/statement/Q48688208-0E3DD9A7-7793-42E3-8A01-69648D47AE65,wikidata entity
36328,http://www.wikidata.org/entity/statement/Q48688208-DD63CB35-D2FC-4E10-937D-313273BBAC9B,wikidata entity
36329,http://www.wikidata.org/entity/statement/Q48688208-88e1f2df-4c26-44d2-cee2-53abb73aeef1,wikidata entity
36330,http://www.wikidata.org/entity/statement/Q48688208-07dcb870-41e0-128c-3bff-e8df2fb40911,wikidata entity
36331,http://www.wikidata.org/entity/statement/Q48688208-5b4da869-4456-0902-993d-c46d034b056f,wikidata entity
36332,http://www.wikidata.org/entity/statement/Q48688208-D6D3A9CC-1F21-45FF-BD9E-1CBC95671CBD,wikidata entity
36333,http://www.wikidata.org/entity/statement/Q48688208-167A5730-ED21-469F-9ED9-7422F4283F7B,wikidata entity
36334,misscouleeifunasty,not wikidata
36335,SheaCoulee,not wikidata
36336,sheacoulee,not wikidata
36337,/g/11f404lk33,not wikidata
36338,Shea-coulee,not wikidata
36339,UC5FNUnf7QdFYxTvK9vFZMlg,not wikidata
36340,http://www.wikidata.org/entity/statement/Q48688208-3D83F2E7-244F-48A9-9246-698A113CE799,wikidata entity
36341,1838220,not wikidata
36342,http://www.wikidata.org/entity/statement/Q48688208-31500f44-4379-5ae3-fd23-92556bcd3bef,wikidata entity
36343,rupaulsdragrace:Shea_Couleé,not wikidata
36344,http://www.wikidata.org/entity/statement/Q48688208-7872251d-09b8-427f-8221-2d962af24c6c,wikidata entity
36345,http://www.wikidata.org/entity/statement/Q48688208-d27a9e6e-0750-492e-8e07-6384e9876efb,wikidata entity
36346,http://www.wikidata.org/entity/statement/Q48688208-e4880295-d950-4082-9558-2d39a847c049,wikidata entity
36347,6472303,not wikidata
36348,2022-12-05T01:58:45Z,not wikidata
36349,1784689507,not wikidata
36350,Ethan Peters,not wikidata
36351,Ethan Is Supreme,not wikidata
36352,"American beauty blogger, makeup artist, and social media personality",not wikidata
36353,Amerikaans visagist (2003-2020),not wikidata
36354,Scott Russell Johnson,not wikidata
36355,2022-12-13T14:31:03Z,not wikidata
36356,1789193625,not wikidata
36357,2020-09-05T00:00:00Z,not wikidata
36358,2022-11-19T19:41:20Z,not wikidata
36359,http://www.wikidata.org/entity/statement/Q90605392-3290638F-B459-4B55-851F-E8F7F1F6D171,wikidata entity
36360,1775151680,not wikidata
36361,http://www.wikidata.org/entity/Q1158485,wikidata entity
36362,http://www.wikidata.org/entity/Q509716,wikidata entity
36363,http://www.wikidata.org/entity/Q864885,wikidata entity
36364,http://www.wikidata.org/entity/Q2079518,wikidata entity
36365,http://www.wikidata.org/entity/Q19828980,wikidata entity
36366,http://www.wikidata.org/entity/Q28008159,wikidata entity
36367,http://www.wikidata.org/entity/Q55611490,wikidata entity
36368,ਈਥਨ ਪੀਟਰਸ,not wikidata
36369,people/ethan-peters,not wikidata
36370,http://www.wikidata.org/entity/Q55393234,wikidata entity
36371,http://www.wikidata.org/entity/statement/Q64740249-c488dcac-4bc3-3f9a-dc81-dd4c6a3527cb,wikidata entity
36372,http://www.wikidata.org/entity/statement/Q64740249-1d4b5de6-4078-f956-41ce-8ec0660cea2e,wikidata entity
36373,http://www.wikidata.org/entity/statement/Q64740249-3520400d-47a5-bc19-50cf-44a816fcc080,wikidata entity
36374,http://www.wikidata.org/entity/statement/Q64740249-12650c73-405b-ceed-a249-270c16499655,wikidata entity
36375,http://www.wikidata.org/entity/statement/Q64740249-6e0763e2-4b2b-893c-8406-7de74d0aa7db,wikidata entity
36376,http://www.wikidata.org/entity/statement/Q64740249-3c36cdc4-43fa-9fca-b9a7-8db1e3d5b882,wikidata entity
36377,http://www.wikidata.org/entity/statement/Q64740249-911d9109-493e-94d8-96b6-dc42abcd57cb,wikidata entity
36378,Bonnie Perry,not wikidata
36379,9812665190305606,not wikidata
36380,http://www.wikidata.org/entity/statement/q64779789-ebe1dff4-401d-0911-3e14-5a1b41c18fa0,wikidata entity
36381,0000 0004 9944 687X,not wikidata
36382,http://www.wikidata.org/entity/Q16552,wikidata entity
36383,http://www.wikidata.org/entity/Q29182,wikidata entity
36384,5544,not wikidata
36385,195400,not wikidata
36386,http://g.co/kg/g/11h3sq4wjv,not wikidata
36387,http://www.wikidata.org/entity/statement/Q64740249-2a9d2c82-7718-469c-b383-16d5d7c83920,wikidata entity
36388,http://www.wikidata.org/entity/statement/Q64740249-AFC921D5-1E57-4D0A-8D57-DD3DF22525A1,wikidata entity
36389,http://www.wikidata.org/entity/statement/Q64740249-a5f2f548-4c21-1925-8a5c-74939ec94ac9,wikidata entity
36390,http://www.wikidata.org/entity/statement/Q64740249-62D6A55B-A744-44FA-B553-9D9875732802,wikidata entity
36391,http://www.wikidata.org/entity/statement/Q64740249-358F7245-DD25-4131-B2E6-1AFF09C35F42,wikidata entity
36392,/g/11h3sq4wjv,not wikidata
36393,http://www.wikidata.org/entity/statement/Q64740249-8F46A0E9-D0CF-4738-8930-EB468CA35CCC,wikidata entity
36394,http://www.wikidata.org/entity/statement/Q64740249-915F993E-9571-4507-A029-4A27FD0EFD72,wikidata entity
36395,http://www.wikidata.org/entity/statement/Q64740249-ad3fa10b-421d-73da-841e-50831a54ce45,wikidata entity
36396,http://www.wikidata.org/entity/statement/Q64740249-d2e72b2b-0ce4-4fbb-bdec-96ef1dbd9643,wikidata entity
36397,Bonnie Anne Perry,not wikidata
36398,1962-04-15T00:00:00Z,not wikidata
36399,6889171,not wikidata
36400,http://www.wikidata.org/entity/statement/Q64779789-42e43050-4409-23da-53ef-2a8ade07fab4,wikidata entity
36401,http://www.wikidata.org/entity/statement/Q64779789-b63a472d-47ce-d4cc-0641-63ef760326f3,wikidata entity
36402,貝奇·錢伯斯,not wikidata
36403,http://www.wikidata.org/entity/Q104994,wikidata entity
36404,리베카 마리 체임버스,not wikidata
36405,베키 체임버스,not wikidata
36406,http://viaf.org/viaf/169145541820896600334,not wikidata
36407,http://commons.wikimedia.org/wiki/Special:FilePath/Becky%20Chambers.jpg,not wikidata
36408,0000 0004 5973 0147,not wikidata
36409,169145541820896600334,not wikidata
36410,1128839989,not wikidata
36411,no2016015279,not wikidata
36412,ベッキー・チェンバーズ,not wikidata
36413,1989-02-08T00:00:00Z,not wikidata
36414,http://viaf.org/viaf/1158427854406061524,not wikidata
36415,http://www.wikidata.org/entity/Q3354091,wikidata entity
36416,http://www.wikidata.org/entity/Q18690772,wikidata entity
36417,http://www.wikidata.org/entity/Q30088844,wikidata entity
36418,http://www.wikidata.org/entity/statement/Q43389412-e336a38f-48f6-805b-54b6-83f753b8bcc4,wikidata entity
36419,2022-11-29T23:21:09Z,not wikidata
36420,1781252416,not wikidata
36421,Q43389412,not wikidata
36422,http://www.wikidata.org/entity/statement/Q43389412-07DA448B-15D4-430E-BADC-061649CB2F1E,wikidata entity
36423,Biennáš Elle Elle Eliasa Runar,not wikidata
36424,http://www.wikidata.org/entity/statement/Q43389412-97ac9a20-459c-f51a-c6e0-8a186b7a5627,wikidata entity
36425,http://www.wikidata.org/entity/statement/Q43389412-d88c945a-1531-4d71-909e-a74db0013959,wikidata entity
36426,Runar Myrnes Balto,not wikidata
36427,http://www.wikidata.org/entity/statement/Q43389412-bb8c14dc-447d-ff68-84ba-31551581f3be,wikidata entity
36428,http://www.wikidata.org/entity/Q5149662,wikidata entity
36429,http://www.wikidata.org/entity/Q28657555,wikidata entity
36430,http://www.wikidata.org/entity/Q111597576,wikidata entity
36431,مشاركه تلفزيون الواقع من امريكا,not wikidata
36432,Shea Coulee,not wikidata
36433,Jaren Kyei Merrell,not wikidata
36434,Shea Couleé,not wikidata
36435,شيا كوليه,not wikidata
36436,http://www.wikidata.org/entity/statement/Q43389412-11FFF78B-A4E2-4750-8C46-20FEDA073584,wikidata entity
36437,http://www.wikidata.org/entity/statement/Q43389412-C87B598B-960D-4520-9573-5567955C8C49,wikidata entity
36438,http://www.wikidata.org/entity/statement/Q43389412-69c65a7f-49f6-f983-895c-d739a1202470,wikidata entity
36439,http://g.co/kg/g/11f2w50bbs,not wikidata
36440,http://www.wikidata.org/entity/statement/Q43389412-1973daa5-4102-1af0-b983-00a4adfedea0,wikidata entity
36441,http://www.wikidata.org/entity/statement/Q43389412-5df0d0b3-469b-4cc3-3a93-aeb53f53aa08,wikidata entity
36442,http://www.wikidata.org/entity/statement/Q43389412-49274be0-42a5-ca40-0158-168d9efbaef9,wikidata entity
36443,http://www.wikidata.org/entity/statement/Q43389412-39091E52-D7F6-4DA1-BF58-F89B602762AD,wikidata entity
36444,runarsammol,not wikidata
36445,runar.m.balto,not wikidata
36446,/g/11f2w50bbs,not wikidata
36447,http://www.wikidata.org/entity/statement/Q43389412-1fa6fc11-48fe-9b5d-7fac-3ce757714f60,wikidata entity
36448,runar-myrnes-balto,not wikidata
36449,http://www.wikidata.org/entity/statement/Q43389412-d7d05fd3-46ca-495d-8313-2f692400ac9c,wikidata entity
36450,http://www.wikidata.org/entity/statement/Q43389412-FD828259-CB96-4F91-ADC1-D1BF45EED150,wikidata entity
36451,http://www.wikidata.org/entity/statement/Q43389412-51BB6FEF-30E9-4D90-BB5B-6477F47B4B2D,wikidata entity
36452,http://www.wikidata.org/entity/statement/Q43389412-B78F3C01-AFF5-4231-9D3A-949D5022FEC6,wikidata entity
36453,http://www.wikidata.org/entity/statement/Q43389412-403c74c0-409b-1a66-bdee-4dd915d9f4ac,wikidata entity
36454,http://www.wikidata.org/entity/statement/Q43389412-5cff7c09-4ae1-d95f-753f-d08bc549cc0e,wikidata entity
36455,http://www.wikidata.org/entity/statement/Q43389412-2151a6a3-4505-407c-956a-253227534301,wikidata entity
36456,http://www.wikidata.org/entity/statement/Q43389412-ef0d2168-4f84-50f5-cdf0-7c9b743af793,wikidata entity
36457,http://www.wikidata.org/entity/statement/Q43389412-c6251e86-4c38-2b9c-8b7c-aca69a1cdc45,wikidata entity
36458,http://www.wikidata.org/entity/statement/Q43389412-10C4F420-FB82-4B2E-A8C5-9ED1AECFB5B8,wikidata entity
36459,http://www.wikidata.org/entity/statement/Q43389412-f634d210-4f69-acae-7b47-7de2229c6fdc,wikidata entity
36460,http://www.wikidata.org/entity/statement/Q43389412-C1448A10-B751-4146-8EA4-DF638F7E6070,wikidata entity
36461,1158427854406061524,not wikidata
36462,1987-07-12T00:00:00Z,not wikidata
36463,Drag queen estadounidense,not wikidata
36464,drag queen,not wikidata
36465,ccbe0f46-4b23-484f-85e5-98bd81606f95,not wikidata
36466,nm7584612,not wikidata
36467,https://sheacoulee.com,not wikidata
36468,http://commons.wikimedia.org/wiki/Special:FilePath/Shea%20Coule%C3%A9%20at%20RuPaul%27s%20Dragcon%202017%20by%20dvsross.jpg,not wikidata
36469,http://www.wikidata.org/entity/statement/Q48688208-E52A5533-63DD-4D90-98B1-5858C81E915A,wikidata entity
36470,http://www.wikidata.org/entity/statement/Q48688208-9D9A82EA-BD6F-4D06-9EAC-04F0FF8BFE37,wikidata entity
36471,http://www.wikidata.org/entity/statement/Q48688208-8391E7F3-9120-480B-A156-4371903CB507,wikidata entity
36472,http://www.wikidata.org/entity/statement/Q48688208-9A7A1A86-A59E-4C48-92BE-D050D46D4427,wikidata entity
36473,http://www.wikidata.org/entity/statement/Q48688208-48F4F1B4-6103-493C-BF78-7AD2FA44EDF5,wikidata entity
